hotelType,bedType,bed,roomType,view,Master_room_type,room_name,room_master
Standart,Other,Other,Standart,Other,Standart,Standard Rooms,
Standart,Other,Other,Standart,Other,Standart,Standard Sgl/Twn,
share ,Other,Other,Standart,Other,Standart,Standard Share Bathroom,
shared ,Other,Other,Standart,Other,Standart,Standard Shared Bathroom,
Standart,single double ,Other,Standart,Other,Standart,Standard Single Or Double Room,
Standart,double ,Other,Standart,Other,Standart,Standard Small Double,
shared ,double ,Other,Standart,Other,Standart,Standard Small Double With Shared Bathroom,
Standart,single ,Other,Standart,Other,Standart,Standard Street View 2 Single Beds Include Breakfast,
Standart,Other,Other,Standart,Other,Standart,Standard Street View King Bed  Include Breakfast,
Standart,Other,Other,Standart,Other,Standart,Standard Super Saver,
Standart,Other,Other,Standart,Other,Standart,Standard Tatami Room,
Standart,Other,Other,Standart,Other,Standart,Standard Tower A,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple  Room ,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple (No View),
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Bed,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Bed Room,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Loft Room,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple No Window,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Room,
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Room (3 Adults),
Standart,triple ,Other,Standart,Other,Standart,Standard Triple Room (Price Per Room),
shared ,triple ,Other,Standart,Other,Standart,Standard Triple Room With Shared Bathroom,
Standart,triple ,Other,Standart,Other,Standart,"Standard Triple Room, 1 Bedroom, Refrigerator",
Standart,triple twin ,Other,Standart,Other,Standart,"Standard Triple Room, 3 Twin Beds",
Standart,triple ,Other,Standart,Other,Standart,"Standard Triple Room, Multiple Beds",
Standart,triple ,Other,Standart,Other,Standart,"Standard Triple Room, Poolside",
Standart,triple ,Other,Standart,Other,Standart,"Standard Triple Room, Private Bathroom",
Standart,twin ,Other,Standart,Other,Standart,Standard Twin,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin - Bunk Bed,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin - Bunk Bed With No Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin - No Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed - No Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed (No Window),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed Hot Deal,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed No Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed Room,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Bed With Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin No Window,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Non-Smoking,
Standart,twin single ,Other,Standart,Other,Standart,Standard Twin Room (2 Single Bed),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room (2 Super Singles),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room (Free One Way Airport Pick-Up),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room (No Window),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room 02,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room Hot Deal,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin Room River View,
Standart,twin ,Other,Standart,city ,Standart,Standard Twin Room With City View,
pool ,twin ,Other,Standart,Other,Standart,Standard Twin Room With Pool View,
shared ,twin ,Other,Standart,Other,Standart,Standard Twin Room With Shared Bathroom,
shared ,twin ,Other,Standart,Other,Standart,"Standard Twin Room With Shared Bathroom, Without Window",
Standart,twin ,Other,Standart,Other,Standart,"Standard Twin Room, 2 Bedrooms, Smoking",
Standart,twin single ,Other,Standart,Other,Standart,"Standard Twin Room, 2 Single Beds",
Standart,twin twin ,Other,Standart,Other,Standart,"Standard Twin Room, 2 Twin Beds",
Standart,twin twin ,Other,Standart,city ,Standart,"Standard Twin Room, 2 Twin Beds, City View",
Standart,twin twin ,Other,Standart,Other,Standart,"Standard Twin Room, 2 Twin Beds, No Windows",
Standart,twin ,Other,Standart,Other,Standart,"Standard Twin Room, No View",
Standart,twin ,Other,Standart,Other,Standart,"Standard Twin Room, No Windows",
Standart,twin ,Other,Standart,city ,Standart,"Standard Twin Room, Non Smoking, City View",
shared ,twin ,Other,Standart,Other,Standart,"Standard Twin Room, Shared Bathroom",
shared ,twin ,Other,Standart,Other,Standart,Standard Twin Room( Shared Bathroom ),
Standart,twin ,Other,Standart,Other,Standart,Standard Twin With Balcony,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin With Breakfast,
shared ,twin ,Other,Standart,Other,Standart,Standard Twin With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Standard Twin With Window,
Standart,Other,Other,Standart,Other,Standart,Standard V,
Standart,Other,Other,Standart,Other,Standart,Standard View Room,
Standart,Other,Other,Standart,Other,Standart,Standard Window,
Standart,Other,Other,Standart,Other,Standart,Standard With 1 King Bed,
Standart,Other,Other,Standart,Other,Standart,Standard With Breakfast,
Standart,double ,Other,Standart,Other,Standart,Standard With Breakfast Double Bed,
Standart,Other,Other,Standart,Other,Standart,Standard With Window,
Standart,Other,Other,Standart,Other,Standart,"Standard, No Kitchen",
Standart,Other,Other,Standart,city ,Standart,"Standard, Only City View On 1st Floor",
Standart,Other,Other,Standart,Other,Standart,"Standard, Only Front View  On  2nd  &Amp; 3rd Floor",
Standart,Other,Other,Standart,Other,Standart,"Standard, With Kitchen",
Standart,Other,Other,Standart,Other,Standart,Star,
Standart,Other,Other,Standart,Other,Standart,Stardard Room,
Standart,Other,Other,Standart,Other,Standart,Stardard Room C,
Standart,Other,Other,Standart,Other,Standart,Stilt House,
Standart,double ,Other,Standart,Other,Standart,Stylish Double Room,
Standart,Other,Other,Standart,Other,Standart,Stylish Duo Room,
Standart,Other,Other,Standart,Other,Standart,Suasana Suites 2 Bedrooms,
Standart,Other,Other,Standart,Other,Standart,Suasana Suites 3 Bedrooms,
Standart,Other,Other,Standart,Other,Standart,Sukhothai Suites - Breakfast Included,
Standart,Other,Other,Standart,Other,Standart,Sukhothai Suites - Breakfast Included Non Refundable,
Standart,Other,Other,Standart,Other,Standart,Sultan Room,
Standart,Other,Other,Standart,Other,Standart,Supeior King Room With Round Bed,
Standart,double ,Other,Standart,Other,Standart,Super Double,
Standart,twin ,Other,Standart,Other,Standart,Super Twin Room,
Standart,Other,Other,Standart,Other,Standart,Sweet,
Standart,Other,Other,Standart,Other,Standart,Sweet Room,
Standart,Other,Other,Standart,Other,Standart,Swiss Advantage Room,
Standart,Other,Other,Standart,Other,Standart,"Swiss Advantage Room, 1 King Bed, Non Smoking",
Standart,twin ,Other,Standart,Other,Standart,"Swiss Advantage Room, 2 Twin Beds, Non Smoking",
Standart,Other,Other,Standart,city ,Standart,"Swiss Advantage Room, City View",
Standart,Other,Other,Standart,Other,Standart,Swiss Premier Room,
Standart,Other,Other,Standart,Other,Standart,T Room,
Standart,Other,Other,Standart,Other,Standart,Take Me To The Garden,
Standart,twin ,Other,Standart,Other,Standart,Tamarind Sweet Twin Room,
Standart,Other,Other,Standart,Other,Standart,Tatami Bad,
Standart,double ,Other,Standart,Other,Standart,Tatami Double,
Standart,Other,Other,Standart,Other,Standart,Tatami Room,
Standart,Other,Other,Standart,Other,Standart,Terrace Garden View,
Standart,Other,Other,Standart,Other,Standart,Terrace Room,
Standart,Other,Other,Standart,Other,Standart,Thai Style,
Standart,Other,Other,Standart,Other,Standart,The Garden,
Standart,Other,Other,Standart,Other,Standart,The Level,
Standart,Other,Other,Standart,Other,Standart,The Level Room,
Standart,Other,Other,Standart,Other,Standart,The Loft,
Standart,Other,Other,Standart,Other,Standart,The Moonlight,
Standart,Other,Other,Standart,Other,Standart,The Nest,
Standart,Other,Other,Standart,Other,Standart,The Oriental Room (3d),
Standart,Other,Other,Standart,Other,Standart,The Pillars One Bedroom Residences,
Standart,Other,Other,Standart,Other,Standart,The Reading,
family ,Other,Other,Standart,Other,Standart,The Sandpipers Family Nest,
Standart,Other,Other,Standart,Other,Standart,The Standard,
Standart,Other,Other,Standart,Other,Standart,The Standard - Queen,
Standart,Other,Other,Standart,Other,Standart,The Standard (No Window),
Standart,Other,Other,Standart,Other,Standart,The Straits Room,
Standart,Other,Other,Standart,Other,Standart,The Stripe Room (3b),
Standart,Other,Other,Standart,Other,Standart,Theme Room,
Standart,double ,Other,Standart,Other,Standart,Themed Double,
Standart,Other,Other,Standart,Other,Standart,Themed Room,
Standart,Other,Other,Standart,Other,Standart,Three Bedroom,
Standart,Other,Other,Standart,Other,Standart,Three Bedroom Residensi,
Standart,Other,Other,Standart,Other,Standart,Times Standard,
Standart,Other,Other,Standart,city ,Standart,Tonson City View,
Standart,Other,Other,Standart,Other,Standart,Topfloor 1 Bedroom,
Standart,Other,Other,Standart,Other,Standart,Tower,
Standart,Other,Other,Standart,Other,Standart,Tower View King,
Standart,Other,Other,Standart,Other,Standart,Towers View,
Standart,Other,Other,Standart,Other,Standart,Towers View + Breakfast,
Standart,twin ,Other,Standart,Other,Standart,Traders Twin Tower View,
Standart,Other,Other,Standart,Other,Standart,Trendy,
Standart,double ,Other,Standart,Other,Standart,Trendy Double,
Standart,double ,Other,Standart,Other,Standart,Trendy Room Double - Building B,
Standart,Other,Other,Standart,Other,Standart,Trio,
Standart,triple ,Other,Standart,Other,Standart,Triple,
Standart,triple double single ,Other,Standart,Other,Standart,Triple - 1 Double + 1 Single Bed,
Standart,triple double single ,Other,Standart,Other,Standart,Triple - 1 Double Bed + 1 Single Bed,
Standart,triple double single ,Other,Standart,Other,Standart,Triple - 1 Double Bed 1 Single Rollaway Bed,
Standart,triple single ,Other,Standart,Other,Standart,Triple - 2 Single Beds + 1 Extra Bed,
Standart,triple single ,Other,Standart,Other,Standart,Triple - 3 Single Beds,
Standart,triple single ,Other,Standart,Other,Standart,Triple - 3 Single Beds Non-Smoking,
Standart,triple ,Other,Standart,Other,Standart,Triple - Bunk Bed Style,
Standart,triple ,Other,Standart,Other,Standart,Triple (3 Adults),
Standart,triple ,Other,Standart,Other,Standart,Triple (No Window),
Standart,triple single ,Other,Standart,Other,Standart,Triple 3 Single,
Standart,triple single ,Other,Standart,Other,Standart,Triple 3 Single Beds,
Standart,triple ,Other,Standart,Other,Standart,"Triple Alcove, Non-Private Bathroom",
Standart,triple ,Other,Standart,Other,Standart,Triple Bay View,
Standart,triple ,Other,Standart,Other,Standart,Triple Bed,
shared ,triple ,Other,Standart,Other,Standart,Triple Bed With Shared Bathroom,
Standart,triple ,Other,Standart,Other,Standart,Triple Bedroom,
Standart,triple ,Other,Standart,city ,Standart,Triple City View,
Standart,triple ,Other,Standart,Other,Standart,Triple Guest Room,
Standart,triple ,Other,Standart,Other,Standart,Triple Malaysian,
Standart,triple ,Other,Standart,Other,Standart,Triple My,
Standart,triple ,Other,Standart,Other,Standart,Triple Private,
Standart,triple double single ,Other,Standart,Other,Standart,Triple Room - 1 Double + 1 Single,
Standart,triple double single ,Other,Standart,Other,Standart,Triple Room - 1 Double Bed + 1 Single Bed,
Standart,triple single ,Other,Standart,Other,Standart,Triple Room - 3 Single Beds,
Standart,triple ,Other,Standart,Other,Standart,Triple Room - Balcony,
Standart,triple ,Other,Standart,city ,Standart,Triple Room - City View,
Standart,triple ,Other,Standart,Other,Standart,Triple Room - Grand,
Standart,triple ,Other,Standart,Other,Standart,Triple Room - Loft,
Standart,triple ,Other,Standart,Other,Standart,Triple Room - Non-Smoking,
Standart,triple ,Other,Standart,park,Standart,Triple Room - Park View,
shared ,triple ,Other,Standart,Other,Standart,Triple Room - Shared Bath,
Standart,triple single ,Other,Standart,Other,Standart,Triple Room (1 Queen + 1 Super Single),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (3 Adults),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (Hanoian Beauty),
Standart,triple ,Other,Standart,city ,Standart,Triple Room (Hanoian City Life),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (Max 3 Pax),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (No Window),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (With Large Window),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (With Private Bathroom),
Standart,triple ,Other,Standart,Other,Standart,Triple Room (Without Window),
Standart,triple ,Other,Standart,Other,Standart,Triple Room For 3 People,
Standart,triple ,Other,Standart,Other,Standart,Triple Room For 3 People - Non-Smoking,
Standart,triple ,Other,Standart,Other,Standart,Triple Room No Window,
Standart,triple ,Other,Standart,Other,Standart,Triple Room With Balcony,
shared ,triple ,Other,Standart,Other,Standart,Triple Room With Bunk Bed And Shared Bathroom,
Standart,triple ,Other,Standart,Other,Standart,Triple Room With No Window,
Standart,triple ,Other,Standart,Other,Standart,Triple Room With Private Bathroom,
shared ,triple ,Other,Standart,Other,Standart,Triple Room With Shared Bathroom,
Standart,triple ,Other,Standart,Other,Standart,Triple Room With Shower,
Standart,triple ,Other,Standart,Other,Standart,Triple Room With Window,
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, 1 Bedroom, Non Smoking, Lakeside",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, 1 King Bed",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, 2 Bedrooms",
Standart,triple single ,Other,Standart,Other,Standart,"Triple Room, 3 Single Beds",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, Balcony",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, Bathtub",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, Multiple Beds",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, No View",
Standart,triple ,Other,Standart,Other,Standart,"Triple Room, Private Bathroom",
Standart,triple ,Other,Standart,Other,Standart,Triple Standard,
Standart,triple ,Other,Standart,Other,Standart,Triple With View,
Standart,triple ,Other,Standart,Other,Standart,Triple With Window,
Standart,twin double ,Other,Standart,Other,Standart,Twin - 2 Double Beds,
Standart,twin ,Other,Standart,Other,Standart,Twin - Bedroom,
Standart,twin ,Other,Standart,Other,Standart,Twin - Hollywood Style Bed,
Standart,twin ,Other,Standart,Other,Standart,Twin - Japanese Style,
Standart,twin ,Other,Standart,Other,Standart,Twin - Private Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin - Private Room,
shared ,twin ,Other,Standart,Other,Standart,Twin - Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin - Smoking,
Standart,twin ,Other,Standart,Other,Standart,Twin (Bunk Bed Type),
Standart,twin ,Other,Standart,Other,Standart,Twin (Free Pickup),
Standart,twin ,Other,Standart,Other,Standart,Twin (No Window),
shared ,twin ,Other,Standart,Other,Standart,Twin (Shared Bathroom),
shared ,twin ,Other,Standart,Other,Standart,Twin (With Fan And Shared Bathroom),
Standart,twin ,Other,Standart,Other,Standart,Twin Alcove Cosy,
Standart,twin ,Other,Standart,Other,Standart,Twin Balcony,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed,
shared ,twin ,Other,Standart,Other,Standart,Twin Bed - Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed (With Window),
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Balcony,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed No Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Overwater Pavilion,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Private,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Private Room,
share ,twin ,Other,Standart,Other,Standart,Twin Bed Private Share Bathroom,
shared ,twin ,Other,Standart,Other,Standart,Twin Bed Private With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Room,
shared ,twin ,Other,Standart,Other,Standart,Twin Bed Room - Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Room (Bunk Bed),
Standart,twin ,Other,Standart,Other,Standart,Twin Bed Room With Private Bathroom,
share ,twin ,Other,Standart,Other,Standart,Twin Bed With Fan&Amp,Share Bathroom
shared ,twin ,Other,Standart,Other,Standart,Twin Bed With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bed With Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Beds In 18-Bed Mixed Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Beds Room,
share ,twin ,Other,Standart,Other,Standart,Twin Beds Share Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bunk Bed Room,
shared ,twin ,Other,Standart,Other,Standart,Twin Bunk Bed With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Bunk Private,
shared ,twin ,Other,Standart,Other,Standart,Twin Bunk Private Room (Shared Bathroom),
shared ,twin ,Other,Standart,Other,Standart,"Twin Bunk Private Room, Shared Bathroom",
shared ,twin ,Other,Standart,Other,Standart,Twin Bunk Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Business,
Standart,twin ,Other,Standart,Other,Standart,Twin Chalet,
Standart,twin ,Other,Standart,Other,Standart,Twin Chic,
Standart,twin ,Other,Standart,city ,Standart,Twin City View,
Standart,twin ,Other,Standart,Other,Standart,Twin Comfy Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Cosmo,
Standart,twin ,Other,Standart,Other,Standart,Twin Courtyard,
Standart,twin ,Other,Standart,Other,Standart,Twin Cozy,
Standart,twin ,Other,Standart,city ,Standart,Twin Days City View,
Standart,twin ,Other,Standart,Other,Standart,Twin Dorsett,
Standart,twin ,Other,Standart,Other,Standart,Twin Economy,
shared ,twin ,Other,Standart,Other,Standart,Twin Economy With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Ensuite,
Standart,twin ,Other,Standart,Other,Standart,Twin Express Room Standard Without Window,
share ,twin ,Other,Standart,Other,Standart,Twin Fan Share Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Grand,
Standart,twin ,Other,Standart,Other,Standart,Twin Grand Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Guest Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Guest Room Hilton Plus,
Standart,twin ,Other,Standart,Other,Standart,Twin Heliconia,
Standart,twin ,Other,Standart,Other,Standart,Twin Hilton Guestroom Plus,
Standart,twin ,Other,Standart,Other,Standart,Twin Inner,
Standart,twin twin ,Other,Standart,Other,Standart,Twin Kokomate - Twin,
Standart,twin ,Other,Standart,Other,Standart,Twin Malaysian,
Standart,twin ,Other,Standart,Other,Standart,Twin Marina View,
Standart,twin ,Other,Standart,Other,Standart,Twin My,
Standart,twin ,Other,Standart,Other,Standart,Twin My (No Window),
Standart,twin ,Other,Standart,Other,Standart,Twin No Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Park  View Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Park Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Park View  Room,
shared ,twin ,Other,Standart,Other,Standart,"Twin Plus One Room, Shared Bathroom",
shared ,twin ,Other,Standart,Other,Standart,Twin Private (Shared Bathroom),
Standart,twin ,Other,Standart,Other,Standart,Twin Private Loft Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - 2 Beds,
Standart,twin single ,Other,Standart,Other,Standart,Twin Room - 2 Single Beds,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Budget,
shared ,twin ,Other,Standart,Other,Standart,Twin Room - Budget - Shared Bath,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Bunk Bed,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Business,
Standart,twin ,Other,Standart,city ,Standart,Twin Room - City View,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Comfort,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Economy,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Female Only,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Grand,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Loft,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Marina View,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - No View,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - No Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Pacific,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Panoramic,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Park View,
Standart,twin ,Other,Standart,River,Standart,Twin Room - River View,
Standart,twin ,Other,Standart,sea,Standart,Twin Room - Sea View,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Signature,
Standart,twin ,Other,Standart,Other,Standart,Twin Room - Tower,
Standart,twin single ,Other,Standart,Other,Standart,Twin Room (2 Single Beds),
Standart,twin ,Other,Standart,Other,Standart,Twin Room (Bunk Bed),
Standart,twin ,Other,Standart,Other,Standart,Twin Room (No Windows),
Standart,twin ,Other,Standart,Other,Standart,Twin Room (Private Room - Bunk Bed),
shared ,twin ,Other,Standart,Other,Standart,Twin Room 1 Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Room No Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Room No Windows,
Standart,twin ,Other,Standart,Other,Standart,Twin Room Non Smoking,
Standart,twin ,Other,Standart,Other,Standart,Twin Room Tower 2,
Standart,twin ,Other,Standart,Other,Standart,Twin Room With Air-Con,
Standart,twin ,Other,Standart,Other,Standart,Twin Room With Garden View,
Standart,twin ,Other,Standart,Other,Standart,Twin Room With Private Bathroom,
shared ,twin ,Other,Standart,Other,Standart,Twin Room With Shared  Bathroom,
shared ,twin ,Other,Standart,Other,Standart,Twin Room With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Room With Shower,
Standart,twin ,Other,Standart,Other,Standart,Twin Room With Window,
Standart,twin double ,Other,Standart,Other,Standart,"Twin Room, 1 Double Bed, Smoking",
Standart,twin double ,Other,Standart,Other,Standart,"Twin Room, 2 Double Beds (Free One-Way Airport Transfer)",
Standart,twin twin ,Other,Standart,Other,Standart,"Twin Room, 2 Twin Beds",
Standart,twin twin ,Other,Standart,Other,Standart,"Twin Room, 2 Twin Beds (Park)",
Standart,twin twin ,Other,Standart,Other,Standart,"Twin Room, 2 Twin Beds, No Windows",
Standart,twin ,Other,Standart,Other,Standart,"Twin Room, Lake View, Overwater (Panoramic)",
Standart,twin ,Other,Standart,Other,Standart,"Twin Room, No Windows",
Standart,twin ,Other,Standart,Other,Standart,"Twin Room, No Windows (Hollywood)",
Standart,twin ,Other,Standart,Other,Standart,"Twin Room, Non Smoking",
shared ,twin ,Other,Standart,Other,Standart,"Twin Room, Shared Bathroom",
shared ,twin ,Other,Standart,Other,Standart,"Twin Room, Shared Bathroom (Private)",
Standart,twin ,Other,Standart,Other,Standart,Twin Run Of The House,
share ,twin ,Other,Standart,Other,Standart,Twin Share Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin Sharing,
Standart,twin ,Other,Standart,Other,Standart,Twin Sharing Room,
Standart,twin twin ,Other,Standart,Other,Standart,Twin Signature Twin,
Standart,twin ,Other,Standart,Other,Standart,Twin Silka Room,
Standart,twin single ,Other,Standart,Other,Standart,Twin Single,
Standart,twin single ,Other,Standart,Other,Standart,Twin Single Bed,
Standart,twin ,Other,Standart,Other,Standart,Twin Skyline,
Standart,twin ,Other,Standart,Other,Standart,Twin Standard,
Standart,twin ,Other,Standart,Other,Standart,Twin Standard Holiwood Without Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Standard No Window,
pool ,twin ,Other,Standart,Other,Standart,Twin Standard Pool View,
Standart,twin ,Other,Standart,Other,Standart,Twin Standard-Without Window,
Standart,twin ,Other,Standart,Other,Standart,Twin Swiss Avantage,
Standart,twin ,Other,Standart,Other,Standart,Twin Tower View,
Standart,twin ,Other,Standart,Other,Standart,Twin Towers View,
Standart,twin ,Other,Standart,Other,Standart,Twin Towers View Room (Formerly Grand Towers View Room),
Standart,twin twin ,Other,Standart,Other,Standart,Twin Twin Beds Standard,
Standart,twin twin ,Other,Standart,Other,Standart,Twin Twin Standard,
Standart,twin twin ,Other,Standart,Other,Standart,Twin Twin Towers View Room,
Standart,twin ,Other,Standart,Other,Standart,Twin Two Beds,
Standart,twin ,Other,Standart,Other,Standart,Twin Urban,
Standart,twin ,Other,Standart,Other,Standart,Twin Urban Den,
Standart,twin ,Other,Standart,Other,Standart,Twin With Balcony,
Standart,twin ,Other,Standart,Other,Standart,Twin With Fan - No Window,
shared ,twin ,Other,Standart,Other,Standart,Twin With Shared Bathroom,
Standart,twin ,Other,Standart,Other,Standart,Twin With View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Balcony,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Budget,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Budget (No Window),
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Bunk Bed,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Business,
Standart,twin double ,Other,Standart,city ,Standart,Twin/Double Room - City View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Comfort,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Corner,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Diplomat,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Economy,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Economy - No View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Garden View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Grand,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Grand - Balcony,
Standart,twin double ,Other,Standart,city ,Standart,Twin/Double Room - Grand - City View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Grand - Marina View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Grand - River View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Grand Room,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Heritage,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Honeymoon,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Loft,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Luxury - Corner,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Luxury - Park View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Marina View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Master,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - No Window,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Park View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Patio,
pool ,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Pool Access,
pool ,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Pool View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Prestige,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Quay,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - River View,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Sea View,
shared ,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Shared Bath,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Signature,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Terrace,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Tower,
Standart,twin double ,Other,Standart,Other,Standart,Twin/Double Room - Vip,
